standard_id,standard_id_norm,curriculum_version,grade_band,grade_level,subject_code,subject_name_ko,domain_code,domain_name_ko,standard_text_ko,standard_text_en,cognitive_level,cefr_alignment,communication_function,grammar_elements,text_type,topic_tags,target_vocab_level,source_document,source_page,effective_date,verification_status,last_verified,notes
[12심영Ⅰ03-06],2015_12심영Ⅰ03-06,2015,high,1-3학년,ENG,심화영어 I,읽기 ,읽기 영역,쉬운 문학 작품을 읽고 줄거리를 파악한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅰ03-07],2015_12심영Ⅰ03-07,2015,high,1-3학년,ENG,심화영어 I,읽기 ,읽기 영역,다양한 일반적 주제에 관한 글을 읽고 글의 논리적 구조를 파악한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅰ03-08],2015_12심영Ⅰ03-08,2015,high,1-3학년,ENG,심화영어 I,읽기 ,읽기 영역,다양한 일반적 주제에 관한 글을 읽고 문맥을 바탕으로 익숙하지 않은 표현의 의미를 추측한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅰ03-09],2015_12심영Ⅰ03-09,2015,high,1-3학년,ENG,심화영어 I,읽기 ,읽기 영역,다양한 일반적 주제에 관한 글을 읽고 함축적 의미를 파악한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅰ03-10],2015_12심영Ⅰ03-10,2015,high,1-3학년,ENG,심화영어 I,읽기 ,읽기 영역,다양한 일반적 주제에 관한 글을 읽고 글쓴이의 의도를 파악한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅰ04-01],2015_12심영Ⅰ04-01,2015,high,1-3학년,ENG,심화영어 I,쓰기 ,쓰기 영역,친숙한 일반적 주제에 관한 강의나 강연을 듣고 필요한 정보를 기록한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅰ04-02],2015_12심영Ⅰ04-02,2015,high,1-3학년,ENG,심화영어 I,쓰기 ,쓰기 영역,다양한 장르의 글을 읽고 요약하여 쓴다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅰ04-03],2015_12심영Ⅰ04-03,2015,high,1-3학년,ENG,심화영어 I,쓰기 ,쓰기 영역,"실용 편지, 이력서, 지원서, 짧은 보고서 등을 작성한다.",,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅰ04-04],2015_12심영Ⅰ04-04,2015,high,1-3학년,ENG,심화영어 I,쓰기 ,쓰기 영역,일반적 주제에 관해 에세이를 쓴다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅱ01-01],2015_12심영Ⅱ01-01,2015,high,1-3학년,ENG,심화영어 II,듣기 ,듣기 영역,"일반적인 주제의 뉴스, 강연, 연설, 토론을 듣고 세부 정보를 파악한다.",,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅱ01-02],2015_12심영Ⅱ01-02,2015,high,1-3학년,ENG,심화영어 II,듣기 ,듣기 영역,다양한 주제에 관한 긴 말이나 대화를 듣고 정보를 비교·대조한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅱ01-03],2015_12심영Ⅱ01-03,2015,high,1-3학년,ENG,심화영어 II,듣기 ,듣기 영역,다양한 주제에 관한 긴 말이나 대화를 듣고 사실과 의견을 구별한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅱ01-04],2015_12심영Ⅱ01-04,2015,high,1-3학년,ENG,심화영어 II,듣기 ,듣기 영역,"일반적인 주제의 뉴스, 강연, 연설, 토론을 듣고 줄거리를 파악한다.",,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅱ01-05],2015_12심영Ⅱ01-05,2015,high,1-3학년,ENG,심화영어 II,듣기 ,듣기 영역,다양한 주제에 관한 긴 말이나 대화를 듣고 주제나 요지를 파악한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅱ01-06],2015_12심영Ⅱ01-06,2015,high,1-3학년,ENG,심화영어 II,듣기 ,듣기 영역,다양한 주제에 관한 긴 말이나 대화를 듣고 전후 내용을 추론한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅱ01-07],2015_12심영Ⅱ01-07,2015,high,1-3학년,ENG,심화영어 II,듣기 ,듣기 영역,다양한 주제에 관한 긴 말이나 대화를 듣고 화자의 심정이나 태도를 파악한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅱ01-08],2015_12심영Ⅱ01-08,2015,high,1-3학년,ENG,심화영어 II,듣기 ,듣기 영역,다양한 주제에 관한 긴 말이나 대화를 듣고 화자의 의도 및 목적을 파악한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅱ01-09],2015_12심영Ⅱ01-09,2015,high,1-3학년,ENG,심화영어 II,듣기 ,듣기 영역,다양한 주제에 관한 긴 말이나 대화를 듣고 언급되지 않은 내용을 추론한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅱ02-01],2015_12심영Ⅱ02-01,2015,high,1-3학년,ENG,심화영어 II,말하기,말하기 영역,다양한 일상생활의 상황과 목적에 알맞게 말한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅱ02-02],2015_12심영Ⅱ02-02,2015,high,1-3학년,ENG,심화영어 II,말하기,말하기 영역,다양한 일반적 주제에 관한 준비된 보고나 발표를 한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅱ02-03],2015_12심영Ⅱ02-03,2015,high,1-3학년,ENG,심화영어 II,말하기,말하기 영역,친숙한 일반적 주제에 관한 토론을 듣고 상반된 의견을 비교·대조하여 설명한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅱ02-04],2015_12심영Ⅱ02-04,2015,high,1-3학년,ENG,심화영어 II,말하기,말하기 영역,일반적인 주제에 관한 말이나 글을 읽고 생각이나 의견을 합리적 근거를 토대로 말한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅱ02-05],2015_12심영Ⅱ02-05,2015,high,1-3학년,ENG,심화영어 II,말하기,말하기 영역,다양한 일반적 주제에 관한 글을 읽고 자신의 말로 바꾸어 말한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅱ02-06],2015_12심영Ⅱ02-06,2015,high,1-3학년,ENG,심화영어 II,말하기,말하기 영역,다양한 일반적 주제에 관한 글을 읽고 요약하여 말한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅱ02-07],2015_12심영Ⅱ02-07,2015,high,1-3학년,ENG,심화영어 II,말하기,말하기 영역,문화 간 유사점과 차이점을 적절하게 설명한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅱ02-08],2015_12심영Ⅱ02-08,2015,high,1-3학년,ENG,심화영어 II,말하기,말하기 영역,다양한 상황에서 적절하게 대화한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅱ02-09],2015_12심영Ⅱ02-09,2015,high,1-3학년,ENG,심화영어 II,말하기,말하기 영역,다양한 주제에 관한 토론에 참여하여 합리적 근거로 자신의 주장을 말한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅱ03-01],2015_12심영Ⅱ03-01,2015,high,1-3학년,ENG,심화영어 II,읽기 ,읽기 영역,다양한 주제에 관한 글을 속독하여 세부 정보를 찾아 분류한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅱ03-02],2015_12심영Ⅱ03-02,2015,high,1-3학년,ENG,심화영어 II,읽기 ,읽기 영역,"다양한 주제에 관한 그림, 도표 등을 읽고 필요한 정보를 해석하고 분석한다.",,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅱ03-03],2015_12심영Ⅱ03-03,2015,high,1-3학년,ENG,심화영어 II,읽기 ,읽기 영역,다양한 주제에 관한 글을 읽고 글쓴이의 견해와 사실을 구분한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅱ03-04],2015_12심영Ⅱ03-04,2015,high,1-3학년,ENG,심화영어 II,읽기 ,읽기 영역,"다양한 주제에 관한 글을 제한된 시간 내에 훑어 읽고 줄거리, 요지를 파악한다.",,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅱ03-05],2015_12심영Ⅱ03-05,2015,high,1-3학년,ENG,심화영어 II,읽기 ,읽기 영역,다양한 주제에 관한 글을 읽고 주요 내용을 요약한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅱ03-06],2015_12심영Ⅱ03-06,2015,high,1-3학년,ENG,심화영어 II,읽기 ,읽기 영역,다양한 주제에 관한 글을 읽고 글의 논리적 구조를 파악한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅱ03-07],2015_12심영Ⅱ03-07,2015,high,1-3학년,ENG,심화영어 II,읽기 ,읽기 영역,비교적 쉬운 문학 작품을 읽고 이야기의 구성을 파악한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅱ03-08],2015_12심영Ⅱ03-08,2015,high,1-3학년,ENG,심화영어 II,읽기 ,읽기 영역,다양한 주제에 관한 긴 글을 읽고 문맥을 바탕으로 익숙하지 않은 표현의 의미를 추측한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅱ03-09],2015_12심영Ⅱ03-09,2015,high,1-3학년,ENG,심화영어 II,읽기 ,읽기 영역,다양한 주제에 관한 글을 읽고 함축적 의미를 파악한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅱ03-10],2015_12심영Ⅱ03-10,2015,high,1-3학년,ENG,심화영어 II,읽기 ,읽기 영역,다양한 주제에 관한 글을 읽고 글쓴이의 관점을 파악한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅱ04-01],2015_12심영Ⅱ04-01,2015,high,1-3학년,ENG,심화영어 II,쓰기 ,쓰기 영역,일반적인 주제에 관한 강의나 강연을 듣고 필요한 정보를 기록한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅱ04-02],2015_12심영Ⅱ04-02,2015,high,1-3학년,ENG,심화영어 II,쓰기 ,쓰기 영역,다양한 장르의 글을 읽고 조리 있게 요약하여 쓴다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅱ04-03],2015_12심영Ⅱ04-03,2015,high,1-3학년,ENG,심화영어 II,쓰기 ,쓰기 영역,"실용 편지, 이력서, 지원서, 보고서 등을 양식에 맞게 작성한다.",,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심영Ⅱ04-04],2015_12심영Ⅱ04-04,2015,high,1-3학년,ENG,심화영어 II,쓰기 ,쓰기 영역,다양한 주제에 관해 에세이를 조리 있게 쓴다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심작Ⅰ04-01],2015_12심작Ⅰ04-01,2015,high,1-3학년,ENG,심화 영어 작문 I,쓰기 ,쓰기 영역,다양한 서식을 작성한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심작Ⅰ04-02],2015_12심작Ⅰ04-02,2015,high,1-3학년,ENG,심화 영어 작문 I,쓰기 ,쓰기 영역,친숙한 주제에 관한 강의나 발표를 듣고 주요 내용을 기록한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심작Ⅰ04-03],2015_12심작Ⅰ04-03,2015,high,1-3학년,ENG,심화 영어 작문 I,쓰기 ,쓰기 영역,일반적인 주제의 글을 읽고 주요 내용을 요약하여 쓴다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심작Ⅰ04-04],2015_12심작Ⅰ04-04,2015,high,1-3학년,ENG,심화 영어 작문 I,쓰기 ,쓰기 영역,우리의 문화를 소개하는 글을 쓴다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심작Ⅰ04-05],2015_12심작Ⅰ04-05,2015,high,1-3학년,ENG,심화 영어 작문 I,쓰기 ,쓰기 영역,자신을 소개하는 글을 쓴다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심작Ⅰ04-06],2015_12심작Ⅰ04-06,2015,high,1-3학년,ENG,심화 영어 작문 I,쓰기 ,쓰기 영역,다양한 주제에 관한 글을 읽고 자신의 의견을 쓴다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심작Ⅰ04-07],2015_12심작Ⅰ04-07,2015,high,1-3학년,ENG,심화 영어 작문 I,쓰기 ,쓰기 영역,친숙한 일반적 주제에 대해 생각이나 느낌을 쓴다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심작Ⅱ04-01],2015_12심작Ⅱ04-01,2015,high,1-3학년,ENG,심화 영어 작문 II,쓰기 ,쓰기 영역,다양한 서식을 정확하게 작성한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심작Ⅱ04-02],2015_12심작Ⅱ04-02,2015,high,1-3학년,ENG,심화 영어 작문 II,쓰기 ,쓰기 영역,친숙한 일반적인 주제에 관한 강의나 발표를 듣고 세부 정보를 정확하게 기록한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심작Ⅱ04-03],2015_12심작Ⅱ04-03,2015,high,1-3학년,ENG,심화 영어 작문 II,쓰기 ,쓰기 영역,다양한 주제의 글을 읽고 주요 내용을 요약하여 쓴다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심작Ⅱ04-04],2015_12심작Ⅱ04-04,2015,high,1-3학년,ENG,심화 영어 작문 II,쓰기 ,쓰기 영역,우리의 문화를 소개하는 글을 조리 있게 쓴다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심작Ⅱ04-05],2015_12심작Ⅱ04-05,2015,high,1-3학년,ENG,심화 영어 작문 II,쓰기 ,쓰기 영역,자신을 소개하는 글을 조리 있게 쓴다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심작Ⅱ04-06],2015_12심작Ⅱ04-06,2015,high,1-3학년,ENG,심화 영어 작문 II,쓰기 ,쓰기 영역,다양한 주제에 관한 글을 읽고 자신의 의견을 조리 있게 쓴다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심작Ⅱ04-07],2015_12심작Ⅱ04-07,2015,high,1-3학년,ENG,심화 영어 작문 II,쓰기 ,쓰기 영역,일반적 주제에 관해 자신의 생각과 느낌을 쓴다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심작Ⅱ04-08],2015_12심작Ⅱ04-08,2015,high,1-3학년,ENG,심화 영어 작문 II,쓰기 ,쓰기 영역,주어진 주제에 관해 자신의 생각을 조리 있게 쓴다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심회Ⅰ01-01],2015_12심회Ⅰ01-01,2015,high,1-3학년,ENG,심화 영어 회화 I,듣기 ,듣기 영역,"친숙한 일반적 주제의 뉴스, 강연, 연설, 토론을 듣고 세부 정보를 파악한다.",,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심회Ⅰ01-02],2015_12심회Ⅰ01-02,2015,high,1-3학년,ENG,심화 영어 회화 I,듣기 ,듣기 영역,"친숙한 일반적 주제의 뉴스, 강연, 연설, 토론을 듣고 주요 내용을 파악한다.",,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심회Ⅰ01-03],2015_12심회Ⅰ01-03,2015,high,1-3학년,ENG,심화 영어 회화 I,듣기 ,듣기 영역,일반적 주제에 관한 말이나 대화를 듣고 전후 내용을 추론한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심회Ⅰ01-04],2015_12심회Ⅰ01-04,2015,high,1-3학년,ENG,심화 영어 회화 I,듣기 ,듣기 영역,"일반적 주제에 관한 말이나 대화를 듣고 화자의 심정, 의도를 이해한다.",,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심회Ⅰ01-05],2015_12심회Ⅰ01-05,2015,high,1-3학년,ENG,심화 영어 회화 I,듣기 ,듣기 영역,일반적 주제에 관한 말이나 대화를 듣고 언급되지 않은 내용을 추론한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심회Ⅰ01-06],2015_12심회Ⅰ01-06,2015,high,1-3학년,ENG,심화 영어 회화 I,듣기 ,듣기 영역,문화 간 다양한 비언어적 의사소통 방식을 이해한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심회Ⅰ02-01],2015_12심회Ⅰ02-01,2015,high,1-3학년,ENG,심화 영어 회화 I,말하기,말하기 영역,친숙한 일반적 주제에 관해 주장이나 의견을 말한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
[12심회Ⅰ02-02],2015_12심회Ⅰ02-02,2015,high,1-3학년,ENG,심화 영어 회화 I,말하기,말하기 영역,우리의 문화를 외국인들에게 소개한다.,,,,,,,,,KICE STAS 학생평가지원포털 (stas.moe.go.kr),,,kice_verified,2026-07-04,STAS API 자동수집. 원천 대조(별책14) 필요. course=외국어 계열 | NCIC 성취수준 문서 코드·문구 실재 확인
