id,standard_id,scale_type,level,descriptor_ko,cut_score,source_id
33961,[12진영02-05],eval_criteria,상,"■ 다양한 직업 및 진로에 관한 길고 복잡한 말이나 대화를 듣고 세부 정보를 정확하게 파악할 수 있다. 직업 및 진로에 관해 다양하고 적절한 어휘와 표현으로 그림, 표, 서식 등을 활용하여 프레젠테이션을 정확하게 할 수 있다.",,ncic_2015_eng_level_746
33962,[12진영02-05],eval_criteria,중,"■ 다양한 직업 및 진로에 관한 말이나 대화를 듣고 세부 정보를 대략적으로 파악할 수 있다. 직업 및 진로에 관해 적절한 어휘와 표현으로 그림, 표, 서식 등을 활용하여 프레젠테이션을 대략적으로 할 수 있다.",,ncic_2015_eng_level_746
33963,[12진영02-05],eval_criteria,하,"■ 다양한 직업 및 진로에 관한 짧은 말이나 대화를 듣고 세부 정보를 부분적으로 파악할 수 있다. 직업 및 진로에 관해 주어진 어휘와 예시문을 참고하여 그림, 표, 서식 등을 활용하여 프레젠테이션을 부분적으로 할 수 있다. 문항 유형 지필 평가 □ 선다형      □ 진위형     □ 연결형    □ 조합형 □ 단답형      □ 서술형     □ 기타(                ) 수행 평가 ■ 과제 해결   ■ 논술・구술  □ 토론・토의         □ 프로젝트 □ 실험・실습  □ 포트폴리오  □ 자기평가・동료평가 핵심 역량 [영어 의사소통 역량] 비즈니스 플랜 영작 및 발표 활동을 통해 특정 상황에서 필요한 말하기 능력을 함양함 출제 의도 이 문항은 듣기 활동 및 브레인스토밍 활동 후 비즈니스 플랜 작성 및 발표 능력을 평가하는 수행평가 문항이다. 비즈니스 플랜 작성 전에 브레인스토밍을 하고, 비즈니스 플랜 작성법에 대한 강의를 시청한 후, 비즈니스 플랜을 작성 및 발표하게 함으로써 영어 의사소통 역량을 평가하고자 한다. 평가 계획 평가 교수·학습 활동 쓰기평가 브레인스토밍하기 ◀◀ 웹사이트를 검색하며 가장 관심이 가는 사업 아이템 선정하기 자신이 선정한 사업아이템에 대한 정보를 검색하기 비즈니스 플랜 브레인스토밍 하기 듣기평가 비즈니스 플랜 작성법 익히기 ◀◀ 비즈니스 플랜 작성법에 대한 강의 시청하기 비즈니스 플랜 작성 형식과 규칙 배워보기 쓰기평가 비즈니스 플랜 작성하기 ◀◀ 비즈니스 플랜 작성하기 말하기평가 비즈니스 플랜 발표 및 공유하기 ◀◀ 준비해온 시각자료(ex. 비즈니스 모델 캔버스 등을 활용)를 이용하여 비즈니스 플랜 발표 및 공유하기 다른 친구의 비즈니스 플랜 평가하고 가장 자신이 투자하고 싶은 비즈니스 선정하기 ※ 위 과정은 여러 차시에 걸친 한 단원의 수업 전개 모습이다. ※ 학습 단계의 일부에 해당하는 평가 문항을 제시하고자 한다. 평가 문항 예시 브레인스토밍하기 [교수학습 활동] - 웹사이트를 참고하여 학생들이 가장 관심이 가는 사업 아이템을 하나 선택하게 한다. - 참고 웹사이트: https://www.entrepreneur.com/article/201588 https://businesstown.com/300-best-small-business-ideas/ [평가문항] Business Plan  for 1.                                                    (name of your business) Business Concept Product or Service:  2. Describe your product or service:  3. What makes your product or service unique?  4. Describe the industry (i.e. pet food, clothing, education, auto repair, retail, food, etc) and explain the need for your product or service:  5. What are the new trends in your industry?  6. How will you measure success? Define your goal in numbers ($, number of customers [clients] or sales units) 7. MicroBusinessForTeens.com에서 참고 [예시답안] Business Plan  for 1. Soosung's Drawing Teaching Business   (name of your business) Business Concept Product or Service: 2. Giving drawing lessons Describe your product or service: 3. I will teach drawing to beginners in a half-hour weekly lesson at my home. What makes your product or service unique? 4. I really like kids, and they seem to like me. I will charge about half the price of professional drawing teachers. I will teach only beginners. Describe the industry (e.g. pet food, clothing, education, auto repair, retail, food, etc) and explain the need for your product or service: 5. Most children take drawing lessons at some point in their life. The market is huge and parents are willing to spend money on drawing lessons. What are the new trends in your industry? 6. New methods, fun games on the computer How will you measure success? Define your goal in numbers ($, number of customers [clients] or sales units) 7. I would be successful if I had 5 students that liked me enough to continue after three months. I hope to earn a little spending money, maybe $100 a month.",,ncic_2015_eng_level_746
33964,[12진영04-03],eval_criteria,상,■ 다양한 직업 및 진로에 관한 길고 복잡한 글을 읽고 사실 정보와 맥락 정보를 바탕으로 주제 및 요지를 정확하게 파악할 수 있다. 다양한 직업 및 진로에 관해 다양하고 적절한 어휘와 정확한 어휘 형식을 활용하여 의견이나 감정을 표현하는 글을 정확하게 쓸 수 있다.,,ncic_2015_eng_level_746
33965,[12진영04-03],eval_criteria,중,■ 다양한 직업 및 진로에 관한 글을 읽고 사실 정보를 바탕으로 주제 및 요지를 대략적으로 파악할 수 있다. 다양한 직업 및 진로에 관해 적절한 어휘와 언어 형식을 활용하여 의견이나 감정을 표현하는 글을 대략적으로 쓸 수 있다.,,ncic_2015_eng_level_746
33966,[12진영04-03],eval_criteria,하,■ 다양한 직업 및 진로에 관한 글을 읽고 단순 사실 정보를 바탕으로 주제 및 요지를 부분적으로 파악할 수 있다. 다양한 직업 및 진로에 관해 주어진 어휘와 예시문을 참고하여 의견이나 감정을 표현하는 글을 부분적으로 쓸 수 있다. 문항 유형 지필 평가 □ 선다형      □ 진위형     □ 연결형    □ 조합형 □ 단답형      □ 서술형     □ 기타(                ) 수행 평가 ■ 과제 해결   ■ 논술・구술  □ 토론・토의         □ 프로젝트 □ 실험・실습  □ 포트폴리오  ■ 자기평가・동료평가 핵심 역량 [영어 의사소통 역량] 미래 직업 세계에 대한 글을 읽고 정보를 종합하는 쓰기 활동을 통해 영어 의사소통 역량을 기름 [지식정보처리 역량] 미래 직업 사회 및 자신의 희망직업의 전망에 대해 직접 자료를 조사하고 필요한 정보를 재구성하는 능력을 함양함 [자기관리 역량] 자신의 희망직업의 미래를 예측하고 이에 대비할 수 있는 방법을 모색함으로써 자기주도적인 역량을 기름 출제 의도,,ncic_2015_eng_level_746
33967,[12영문03-01],eval_criteria,상,"문학작품을 읽고 세부 내용을 명확하게 이해하고 등장인물, 사건, 시간, 장소 등을 정확하게 파악할 수 있다.",,ncic_2015_eng_level_746
33968,[12영문03-01],eval_criteria,중,"문학작품을 읽고 세부 내용을 기본적으로 이해하고 등장인물, 사건, 시간, 장소 등을 대략적으로 파악할 수 있다.",,ncic_2015_eng_level_746
33969,[12영문03-01],eval_criteria,하,"문학작품을 읽고 세부 내용을 일부 이해하고 등장인물, 사건, 시간, 장소 등을 부분적으로 파악할 수 있다.",,ncic_2015_eng_level_746
33970,[12영문03-02],eval_criteria,상,"문학 작품을 읽고 명시적 정보와 비명시적 정보를 토대로 글에 나타난 이미지, 은유, 상징 등의 구체적인 예를 정확하게 파악할 수 있다.",,ncic_2015_eng_level_746
33971,[12영문03-02],eval_criteria,중,"문학 작품을 읽고 명시적 정보를 토대로 글에 나타난 이미지, 은유, 상징 등의 구체적인 예를 대략적으로 파악할 수 있다.",,ncic_2015_eng_level_746
33972,[12영문03-02],eval_criteria,하,"문학 작품을 읽고 단순 사실 정보를 토대로 글에 나타난 이미지, 은유, 상징 등의 구체적인 예를 부분적으로 파악할 수 있다.",,ncic_2015_eng_level_746
33976,[12영문03-04],eval_criteria,상,"문학 작품을 읽고 작품의 흐름에 대한 명확한 이해를 바탕으로 등장인물 간의 관계, 사건의 연결성, 사건 전개 방식, 시간 및 장소의 변화 등 작품 구성 요소의 유기적 관계를 정확하게 분석할 수 있다.",,ncic_2015_eng_level_746
33977,[12영문03-04],eval_criteria,중,"문학 작품을 읽고 작품의 흐름에 대한 기본적인 이해를 바탕으로 등장인물 간의 관계, 사건의 연결성, 사건 전개 방식, 시간 및 장소의 변화 등 작품 구성 요소의 유기적 관계를 대략적으로 분석할 수 있다.",,ncic_2015_eng_level_746
33978,[12영문03-04],eval_criteria,하,"문학 작품을 읽고 작품의 흐름을 일부를 이해하여 등장인물 간의 관계, 사건의 연결성, 사건 전개 방식, 시간 및 장소의 변화 등 작품 구성 요소의 유기적 관계를 부분적으로 분석할 수 있다.",,ncic_2015_eng_level_746
33979,[12영문03-05],eval_criteria,상,문학 작품을 읽고 명시적 정보와 비명시적 정보를 바탕으로 글의 흐름을 명확하게 이해하여 필자의 의도나 목적을 정확하게 추론할 수 있다.,,ncic_2015_eng_level_746
33980,[12영문03-05],eval_criteria,중,문학 작품을 읽고 명시적 정보를 바탕으로 기본적인 글의 흐름을 이해하여 필자의 의도나 목적을 대략적으로 추론할 수 있다.,,ncic_2015_eng_level_746
33981,[12영문03-05],eval_criteria,하,문학 작품을 읽고 단순 사실 정보를 바탕으로 일부 글의 흐름을 이해하여 필자의 의도나 목적을 부분적으로 추론할 수 있다.,,ncic_2015_eng_level_746
33982,[12영문03-06],eval_criteria,상,"문학 작품을 읽고 작품 속 인물들의 말, 행동, 어조와 작품 배경 등에 대한 명확한 이해를 바탕으로 작품의 분위기, 어조, 상황, 등장인물의 심정을 정확하게 추론할 수 있다.",,ncic_2015_eng_level_746
33983,[12영문03-06],eval_criteria,중,"문학 작품을 읽고 작품 속 인물들의 말, 행동, 어조와 작품 배경 등에 대한 기본적인 이해를 바탕으로 작품의 분위기, 어조, 상황, 등장인물의 심정을 대략적으로 추론할 수 있다.",,ncic_2015_eng_level_746
33984,[12영문03-06],eval_criteria,하,"문학 작품을 읽고 작품 속 인물들의 말, 행동, 어조와 작품 배경 등에 대한 일부 이해를 바탕으로 작품의 분위기, 어조, 상황, 등장인물의 심정을 부분적으로 추론할 수 있다.",,ncic_2015_eng_level_746
33985,[12영문03-07],eval_criteria,상,"문학 작품을 읽고 작가의 작품의 구성, 구체적 표현 방법 등을 명확하게 이해하여 심미적 표현과 의미를 정확하게 파악할 수 있다.",,ncic_2015_eng_level_746
33986,[12영문03-07],eval_criteria,중,"문학 작품을 읽고 작가의 작품의 구성, 구체적 표현 방법 등을 기본적으로 이해하여 심미적 표현과 의미를 대략적으로 파악할 수 있다.",,ncic_2015_eng_level_746
33987,[12영문03-07],eval_criteria,하,"문학 작품을 읽고 작가의 작품의 구성, 구체적 표현 방법 등을 일부 이해하여 심미적 표현과 의미를 부분적으로 파악할 수 있다.",,ncic_2015_eng_level_746
33988,[12영문03-08],eval_criteria,상,문학 작품을 읽고 명시적 정보와 비명시적 정보에서 근거가 되는 정보를 명확하게 파악하여 작품의 배경과 시대적 상황을 정확하게 이해할 수 있다.,,ncic_2015_eng_level_746
33989,[12영문03-08],eval_criteria,중,문학 작품을 읽고 명시적 정보에서 근거가 되는 정보를 기본적으로 파악하여 작품의 배경과 시대적 상황을 대략적으로 이해할 수 있다.,,ncic_2015_eng_level_746
33990,[12영문03-08],eval_criteria,하,문학 작품을 읽고 단순 사실 정보에서 근거가 되는 정보를 일부 파악하여 작품의 배경과 시대적 상황을 부분적으로 이해할 수 있다. (2) 쓰기 영역 교육과정 성취기준 평가준거 성취기준 평가기준,,ncic_2015_eng_level_746
33991,[12영문04-01],eval_criteria,상,"문학작품을 읽고 다양하고 적절한 어휘와 언어 형식을 활용하여 등장인물, 사건, 시간, 장소 등에 대해 정확하게 기록할 수 있다.",,ncic_2015_eng_level_746
33992,[12영문04-01],eval_criteria,중,"문학작품을 읽고 적절한 어휘와 언어 형식을 활용하여 등장인물, 사건, 시간, 장소 등에 대해 대략적으로 기록할 수 있다.",,ncic_2015_eng_level_746
33993,[12영문04-01],eval_criteria,하,"문학작품을 읽고 주어진 어휘와 예시문을 참고하여 등장인물, 사건, 시간, 장소 등에 대해 부분적으로 기록할 수 있다.",,ncic_2015_eng_level_746
33996,[12영문04-02],eval_criteria,하,"문학 작품을 읽고 주어진 어휘와 예시문을 참고하여 작품의 분위기, 어조, 상황, 등장인물의 심정에 대해 부분적으로 쓸 수 있다.",,ncic_2015_eng_level_746
33997,[12영문04-03],eval_criteria,상,"문학 작품을 읽고 다양하고 적절한 어휘와 언어 형식을 활용하여 글에 나타난 이미지, 은유, 상징 등의 구체적인 예를 활용하여 정확하게 쓸 수 있다.",,ncic_2015_eng_level_746
33998,[12영문04-03],eval_criteria,중,"문학 작품을 읽고 적절한 어휘와 언어 형식을 활용하여 글에 나타난 이미지, 은유, 상징 등의 구체적인 예를 활용하여 대략적으로 쓸 수 있다.",,ncic_2015_eng_level_746
33999,[12영문04-03],eval_criteria,하,"문학 작품을 읽고 주어진 어휘와 예시문을 참고하여 글에 나타난 이미지, 은유, 상징 등의 구체적인 예를 활용하여 부분적으로 쓸 수 있다.",,ncic_2015_eng_level_746
34012,[12영문04-06],achievement_level,A,"문학작품을 읽고 다양하고 적절한 어휘와 언어 형식을 활용하여 등장인물, 사건, 시간, 장소 등에 대해 정확하게 기록할 수 있다. 문학 작품을 읽고 다양하고 적절한 어휘와 언어 형식을 활용하여 작품의 분위기, 어조, 상황, 등장인물의 심정과 글에 나타난 이미지, 은유, 상징 등의 구체적인 예를 활용하여 정확하게 쓸 수 있다. 문학 작품을 읽고 다양하고 적절한 어휘와 언어 형식을 활용하여 요약하는 글, 감상이나 비평하는 글, 상황극의 대본을 정확하게 쓸 수 있다.",,ncic_2015_eng_level_746
34013,[12영문04-06],achievement_level,B,"문학작품을 읽고 적절한 어휘와 언어 형식을 활용하여 등장인물, 사건, 시간, 장소 등에 대해 대략적으로 기록할 수 있다. 문학 작품을 적절한 어휘와 언어 형식을 활용하여 작품의 분위기, 어조, 상황, 등장인물의 심정과 글에 나타난 이미지, 은유, 상징 등의 구체적인 예를 활용하여 대략적으로 쓸 수 있다. 문학 작품을 읽고 적절한 어휘와 언어 형식을 활용하여 요약하는 글, 감상이나 비평하는 글, 상황극의 대본을 대략적으로 쓸 수 있다.",,ncic_2015_eng_level_746
34014,[12영문04-06],achievement_level,C,"문학작품을 읽고 주어진 어휘와 예시문을 참고하여 등장인물, 사건, 시간, 장소 등에 대해 부분적으로 기록할 수 있다. 문학 작품을 읽고 주어진 어휘와 예시문을 참고하여 작품의 분위기, 어조, 상황, 등장인물의 심정과 글에 나타난 이미지, 은유, 상징 등의 구체적인 예를 활용하여 부분적으로 쓸 수 있다. 문학 작품을 읽고 주어진 어휘와 예시문을 참고하여 요약하는 글, 감상이나 비평하는 글, 상황극의 대본을 부분적으로 쓸 수 있다.",,ncic_2015_eng_level_746
34015,[12영문03-03],eval_criteria,상,"■ 문학 작품을 읽고 명시적 정보와 비명시적 정보를 바탕으로 중심 내용을 명확하게 이해하여 줄거리, 주제, 요지를 정확하게 파악할 수 있다.",,ncic_2015_eng_level_746
34016,[12영문03-03],eval_criteria,중,"■ 문학 작품을 읽고 명시적 정보를 바탕으로 기본적인 중심 내용을 이해하여 줄거리, 주제, 요지를 대략적으로 파악할 수 있다.",,ncic_2015_eng_level_746
34017,[12영문03-03],eval_criteria,하,"■ 문학 작품을 읽고 단순 사실 정보를 바탕으로 일부의 중심 내용을 이해하여 줄거리, 주제, 요지를 부분적으로 파악할 수 있다. 문항 유형 지필 평가 □ 선다형      □ 진위형     □ 연결형    □ 조합형 ■단답형       □ 서술형     □ 기타(                ) 수행 평가 □ 과제 해결   □ 논술・구술  □ 토론・토의         □ 프로젝트 □ 실험・실습  □ 포트폴리오  □ 자기평가・동료평가 핵심 역량 [영어 의사소통 역량] 문학 작품을 읽고 주어진 정보를 바탕으로 기본적인 중심 내용을 이해하여 요지를 대략적으로 파악해 봄 출제 의도 문학 작품을 읽고 책 속에 나타난 정보를 바탕으로 중심내용을 이해하여 요지를 파악할 수 있는지 평가하고자 하였다. 실제 학교 현장에서 지필 평가로 출제할 경우, 영미문학 읽기 과목에서 주요 활동인 줄거리, 주제, 요지 찾기와 관련한 단답형 문제의 예시라고 할 수 있다. 평가문항 예시 요지 완성하기 [평가문항] ▶ Read it and think about the main idea. Answer the questions. Refer to ‘Conditions.’ ------------------------------------------------------------------------- Wherever I went in my life, I met people wanting to gobble up something new. Gobble up a new car. Gobble up a new piece of property. Gobble up the latest toy. And then they wanted to tell you about it. ‘Guess what I got? Guess what I got?’ You know how I always interpreted that? These were people so hungry for love that they were accepting substitutes. They were embracing material things and expecting a sort of hug back. But it never works. You can’t substitute material things for love or for gentleness or for tenderness or for a sense of comradeship. “Money is not a substitute for tenderness, and power is not a substitute for tenderness. I can tell you, as I’m sitting here dying, when you most need it, neither money nor power will give you the feeling you’re looking for, no matter how much of them you have.” (Excerpts from Tuesdays with Morrie [p.45]) Q: What’s the main idea? A: In our life, material things, such as money and power, can’t (A) r the (B) e                values, such as love, gentleness, tenderness or a sense of comradeship. Conditions 1. Don’t use the same words as in the article. 2. Start with the given letter. [예시답안] (A) replace (B) emotional",,ncic_2015_eng_level_746
34018,[12영문04-06],eval_criteria,상,■ 문학 작품을 읽고 다양하고 적절한 어휘와 정확한 언어 형식을 활용하여 상황극의 대본을 정확하게 작성할 수 있다.,,ncic_2015_eng_level_746
34019,[12영문04-06],eval_criteria,중,■ 문학 작품을 읽고 적절한 어휘와 언어 형식을 활용하여 상황극의 대본을 대략적으로 작성할 수 있다.,,ncic_2015_eng_level_746
34020,[12영문04-06],eval_criteria,하,"■ 문학 작품을 읽고 주어진 어휘와 예시문을 참고하여 상황극의 대본을 부분적으로 작성할 수 있다. 문항 유형 지필 평가 □ 선다형      □ 진위형     □ 연결형    □ 조합형 □ 단답형      ■ 서술형     □ 기타(                ) 수행 평가 □ 과제 해결   □ 논술・구술  □ 토론・토의         □ 프로젝트 □ 실험・실습  □ 포트폴리오  □ 자기평가・동료평가 핵심 역량 [영어 의사소통 역량] 작품 속 등장인물의 성격 및 특징, 사건, 시간, 장소 등에 대해 파악해서 mini theater를 위한 각 등장인물의 특징을 살려 상황극 대본을 완성해 봄 [지식 정보처리 역량] 작품에서 등장인물의 특징과 중심내용, 작품의 주제를 파악하여 알게 된 지식과 정보를 토대로 대본 구성으로 처리하고 활용하는 능력을 기르고자 함 출제 의도 이 문항은 ‘The Giver’를 읽은 후 책에 나타난 각 등장인물의 특징 및 사건, 시간, 장소를 파악한 후, 하나의 chapter를 선정하여 대본을 작성하는 과정을 평가하고자 한다. 문어체로 되어있는 문학 작품을 읽고 상황과 등장인물의 특징 및 주요 내용을  종합적으로 이해하여 구어체로 바꾸어 보는 상황극의 대본에 대해 평가하는 활동이라고 할 수 있다. 교수·학습 활동 및 평가 계획 평가 교수·학습 활동 읽기평가 모둠별 CSR 활동지 작성하기 ◀◀ CSR (Collaborative Strategic Reading) 활동을 통해 책 내용 익히기 개인별로 평가 대비 대본 작성 준비하기 쓰기평가 상황극 대본 작성하기 ◀◀ mini theater + puppet play 활동을 위한 대본을 작성하기 말하기평가 상황극 공연하기 ◀◀ mini theater를 위한 작은 무대를 만들고 무대 뒤에 전 차시에 작성한 대본 붙이기 puppet을 만들고 대본을 보면서 공연 연습하기(1인 다역) mini theater + puppet play 발표하기 * 위 과정은 여러 차시에 걸친 한 단원의 수업 전개 모습이다. * 학습 단계의 일부에 해당하는 평가 문항을 제시하고자 한다. 평가문항 예시 상황극 대본 작성하기 [교수학습 활동] - CSR (Collaborative Strategic Reading) 활동을 통해 모둠별로 배정된 Chapter들에 대해서 주요 내용을 의논하여 활동지 ‘Do CSR!’에 작성한다. - 각 모둠별로 활동지(Do CSR!)에 작성한 주요 내용을 큰 보드에 정리하며 적게 한다. - 발표 내용을 반 전체가 서로 공유하며 전체 책의 내용을 전원이 알아가게 한다. Do CSR (Collaborative Strategic Reading)! Your Team’s Chapters Chapter       ～ Chapter Chapter Main Idea Chapter Chapter Chapter Chapter Chapter Chapter ▷ Character Chart No. Character Name Trait & Personality Character 1 Character 2 Character 3 ▷ Present them. Share main ideas of your team’s chapters with other teams. ▷ Choose one chapter for the next step. (Only one chapter is possible.) [평가문항] The Giver ▶ The Script of Mini Theater + Puppet Play Make the script over 10 turns long. Reflect the story of your chosen chapter. Reflect the traits of each character in your chapter. The Members of Your Team Your Chapter Setting Characters The Script The Name of Character Lines * After evaluation, you will practice this script by yourself. [예시답안] The Giver ▶ The Script of Mini Theater + Puppet Play You must do: Make the script over 10 turns long. Reflect the story of your chosen chapter. Reflect the traits of each character in your chapter. The Members of Your Team Woo Eun Jung, Kwon Woo Hyun Your Chapter Chapters 18-20 Setting In Jonas’s home and out of their community Characters Jonas, Gabriel The Script The Name of Character Lines Jonas Last night, the Giver gave me the memory of ‘Release’. It was so awful. I don’t want to make you do ‘Release’. Gabriel I don’t know what you mean. I just follow the Committee’s direction. I think our life is already decided. That’s my life. Jonas I’m the receiver of memory as you know, so I know our life is not decided but controlled. I am sure that you cannot understand what I mean, but.... Gabriel I don't know what you mean or have any feeling so..... Jonas I will just tell you I think our community seems to be perfect, but it’s not. Our people made that choice, the choice to go to Sameness in this community. Gabriel Umm, Jonas, I don’t know everything but I just think I want to follow you. What do I have to do? Jonas We’ll leave here tonight. Just go with me, all right? Gabriel OK...Is it OK with you? (Jonas and Gabriel leave this community.) Gabriel They are following us. I am scared. Jonas Don’t worry. I’m with you. I have so many memories. The Giver told me I can go through this moment using my memories. Believe me. Gabriel I can see the light. Can you see that, Jonas? Jonas I am seeing it, too. Let’s ride a slide. Let’s go there!!! Gabriel Ok!!! Jonas Can you hear this sound? It’s so peaceful! Gabriel What sound?? Jonas Never mind! It’s just an echo. * After evaluation, you will practice this script by yourself.",,ncic_2015_eng_level_746
34021,[12영문04-05],eval_criteria,상,"■ - 문학 작품을 읽고 작품 속 인물들의 말, 행동, 어조와 작품 배경 등에 대한 명확한 이해를 바탕으로 작품의 분위기, 어조, 상황, 등장인물의 심정을 정확하게 추론할 수 있다. - 문학 작품을 읽고 다양하고 적절한 어휘와 정확한 언어 형식을 활용하여 감상이나 비평하는 글을 정확하게 쓸 수 있다.",,ncic_2015_eng_level_746
34022,[12영문04-05],eval_criteria,중,"■ - 문학 작품을 읽고 작품 속 인물들의 말, 행동, 어조와 작품 배경 등에 대한 기본적인 이해를 바탕으로 작품의 분위기, 어조, 상황, 등장인물의 심정을 대략적으로 추론할 수 있다. - 문학 작품을 읽고 적절한 어휘와 언어 형식을 활용하여 감상이나 비평하는 글을 대략적으로 쓸 수 있다.",,ncic_2015_eng_level_746
